simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_40	0.07240508790110886	0.0655230340740815	0.050919466372113	0.0819474383203642	0.00794569023491613	1801	TRUE
al2_41	0.16313304815468369	0.167097665980131	0.147871952599345	0.186232829685046	0.0099833962131793	1801	TRUE
al2_42	0.24332372884063697	0.218911259638118	0.182228731347167	0.252560082953447	0.0183405247033986	1801	TRUE
al2_43	0.15918163778176742	0.149176179315215	0.112002692784035	0.189561549551553	0.0196245943543322	1696.63762489518	TRUE
al2_44	0.11858496125763127	0.112231664011601	0.0905673589280567	0.136555091472428	0.0119339763979884	1662.30685125486	TRUE
al2_45	0.2103229251958305	0.219076980520949	0.188916865178324	0.249965287772377	0.0154591173528412	1579.28967090041	TRUE
al2_46	0.43495404093084383	0.411935864817278	0.377723161121149	0.444633287345306	0.0173080120948359	1801	TRUE
al2_47	0.08892906831487737	0.11140900379852	0.0787675100042519	0.142225716086059	0.0161417755848401	1801	TRUE
al2_48	0.14772679439251038	0.164558448163297	0.139861208386101	0.189036456147748	0.0130627212508556	1663.06944549676	TRUE
al2_49	0.2313996068032243	0.24139687773931	0.208627069714779	0.272302706363281	0.0164548194733237	1801	TRUE
al2_5	0.5374104654683933	0.547021739163206	0.510680251298906	0.583306453868216	0.0186942101520057	1694.98375632964	TRUE
al2_50	0.28140697717008195	0.269378985190534	0.259254142482662	0.278436711800889	0.00493378060126214	1442.46040245729	FALSE
al2_51	0.2681991471050315	0.296576453314463	0.26923816793281	0.32788656787793	0.0149041834923923	1777.29897546824	FALSE
al2_52	0.17659358643082312	0.191902171076687	0.154904538232434	0.224408790323527	0.0186631079358465	1756.66630636337	TRUE
al2_53	0.2861522474884678	0.304235708915172	0.284008906218051	0.326938545625055	0.0111039402232505	1801	TRUE
al2_54	0.29258825857746906	0.280274756993951	0.244571188369805	0.310111781107264	0.016693169782341	1617.33098138837	TRUE
al2_55	0.041075760668421876	0.0401685071298023	0.0360854481386102	0.0439194003756731	0.0020161578678003	1725.85264476437	TRUE
al2_56	0.3374308733255003	0.315407495897532	0.255487824355986	0.369908500229028	0.029398007739432	1618.02113178107	TRUE
al2_57	0.13105930429557655	0.12742213030882	0.108053845608911	0.145817025873495	0.00967498664388748	1801	TRUE
al2_58	0.25152261084687244	0.252443683764238	0.242613160028354	0.262101459252747	0.00502559489846847	1753.69219609031	TRUE
al2_59	0.2295922523320331	0.229282181993214	0.203072342656925	0.260464326239707	0.0145511856646179	1623.50589198315	TRUE
al2_6	0.1765530061124545	0.206440365133998	0.16071070587269	0.256976674631521	0.024434245826318	1762.6869379538	TRUE
al2_60	0.1884012679906059	0.16008874605315	0.125597295498958	0.19479827628402	0.0178522277540019	1571.31396333917	TRUE
al2_61	0.3748708311638286	0.366592197064095	0.34896107016321	0.382813545844661	0.00874305950613844	1801	TRUE
al2_62	0.17801830980709094	0.178774432139848	0.170484888050216	0.186555500285602	0.00415984256873807	1786.37787071524	TRUE
al2_63	0.3634579687085533	0.417932184333612	0.356531645414764	0.474224004974191	0.0307673096736263	1801	TRUE
al2_64	0.08570301979456053	0.0779505282784586	0.0569023405472954	0.101212333672151	0.0117502445748336	1801	TRUE
al2_65	0.15050235291518435	0.148802468723269	0.11663994024354	0.180494909027603	0.0164371357368041	1612.07547763409	TRUE
al2_66	0.09058312391721524	0.117418630715238	0.0864414825060162	0.149092334123527	0.0163963934081553	1763.59359925484	TRUE
al2_67	0.18066609177156762	0.182796457803867	0.13657384831128	0.229719798272874	0.0232273063721506	1801	TRUE
al2_68	0.35357469427801624	0.343715626645466	0.326334398861909	0.361845669253297	0.00919225959323091	1801	TRUE
al2_69	0.17537374339003065	0.177227386893939	0.128994546265978	0.225671272659691	0.0249189400165939	1784.60791352054	TRUE
al2_70	0.11377230420205027	0.111924683055008	0.0699346768223242	0.147258736396813	0.0202432819926052	1748.11784282469	TRUE
al2_71	0.057146787480087155	0.0425734226395349	0.0281436237283561	0.0579712893238245	0.00770434624806809	1706.17047706747	TRUE
al2_72	0.27576686550505025	0.262080594901248	0.207403145810492	0.314752639842185	0.0266629776244517	1555.29885615494	TRUE
al2_73	0.2558759415734848	0.247324992043291	0.227360389825282	0.267233916984251	0.0101241376208429	1801	TRUE
al2_74	0.02198811318892655	0.0276011506859538	0.0105910127675897	0.0457699718027944	0.00948898777038122	1801	TRUE
al2_75	0.2764374927388111	0.28918879948273	0.25095058379586	0.322952299503895	0.0189549663606466	1710.87251620959	TRUE
al2_77	0.16441402232710534	0.160151479295649	0.122876111654088	0.196030927396989	0.0186054028311763	1801	TRUE
al2_78	0.03758103664138784	0.0348436439491834	0.0193523360921204	0.0511497480212922	0.00835807883624411	1692.61174841841	TRUE
al2_79	0.297205864174524	0.285497075073166	0.271434661332331	0.300249124333877	0.00731999236427502	1668.87031807201	TRUE
al2_8	0.20526844201408753	0.232966493187059	0.198191106984149	0.273738990516296	0.0195498674286891	1801	TRUE
al2_80	0.11633742172467018	0.123569632093111	0.114108852448133	0.133581032656252	0.00493543925288488	1801	TRUE
al2_81	0.6387991139788205	0.633458978094762	0.615466453917331	0.649967359126235	0.00881172935354512	1657.1667725473	TRUE
al2_82	0.22718464008172679	0.199866064124811	0.160779441540455	0.242256097405387	0.021743787378978	1791.78452094358	TRUE
al2_83	0.32523552722631016	0.310881210526159	0.279394455819059	0.340138346811775	0.0155816249293523	1801	TRUE
al2_84	0.14650986030009502	0.142858479719258	0.100964889343976	0.182783878320642	0.0213287748688397	1592.21564218626	TRUE
al2_85	0.09174820421375905	0.0900128387134007	0.0595409657029886	0.120149241267099	0.0158073106550739	1801	TRUE
al2_86	0.10777993846279289	0.107221137794248	0.0796033262372661	0.135949969413578	0.0144725969568298	1801	TRUE
al2_87	0.20761733253977516	0.21135154857956	0.20102803029699	0.22119225234723	0.00525048676354609	1770.88930638133	TRUE
al2_89	0.16447538735867254	0.200040862897957	0.153136313187396	0.244469597563313	0.0238012210208836	1337.43359499508	TRUE
al2_9	0.28513460337569707	0.284644957265699	0.272352590870208	0.296655901158639	0.00630385959752568	1698.64270266874	TRUE
al2_90	0.1301796695780747	0.117448653989367	0.0775486704684954	0.152964004541706	0.0194593043103238	1789.84422894232	TRUE
al2_91	0.14884134104017696	0.141329147233788	0.125452285507033	0.157977864282	0.0083067051487789	1801	TRUE
al2_92	0.29350804557612337	0.319940633984784	0.267988700977474	0.373688121052337	0.0270315524023393	1801	TRUE
al2_93	0.15161748822124144	0.145432252959133	0.139439259802734	0.152006213383351	0.00322200318770575	1683.50753967552	TRUE
al2_94	0.20489927955459203	0.191903617532409	0.173741234937647	0.210987279806639	0.00964804632172724	1711.13584886579	TRUE
al2_95	0.31754286462450454	0.317313927990142	0.297041990256281	0.338692927574919	0.0107224925779168	1592.85133868298	TRUE
al2_96	0.1492326691031391	0.153198502267675	0.111966757652965	0.199916502897915	0.0225677133632029	1587.38648132891	TRUE
al2_97	0.24909224665861918	0.27684771140039	0.249917066376716	0.30337258226216	0.013687429729027	1801	FALSE
al2_98	0.21131701768098657	0.216674393962648	0.191850380792717	0.243208243086205	0.0131176877229775	1801	TRUE
al2_99	0.2538551373530192	0.254137557923547	0.233707860325547	0.27540659946885	0.0107439306820416	1801	TRUE
