simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_73	0.3351234162637254	0.331047960991117	0.318554277032704	0.344261471456703	0.00662117714293254	1176.72694234026	TRUE
al2_74	0.13263204683465213	0.126909405777264	0.0937776573011903	0.159427933790227	0.0171149137561839	1801	TRUE
al2_75	0.2000049305325861	0.189371140116616	0.148817406126137	0.236913462004021	0.0225788510314082	1778.92508950695	TRUE
al2_77	0.26862011783080214	0.263700994846506	0.216937951718193	0.307021857945094	0.0234086206569093	1698.53058536948	TRUE
al2_78	0.5445606201940968	0.498592172286914	0.441023929600658	0.558720613517905	0.0299457672625072	1614.51383049137	TRUE
al2_79	0.2899965045763351	0.298684342951037	0.261970581664519	0.333389658097963	0.0189978990359581	1801	TRUE
al2_8	0.3437885102140662	0.310407085413089	0.263797291107859	0.353516399464714	0.0231650161287601	1724.20717799708	TRUE
al2_80	0.47326217450724917	0.466618443591956	0.43146809188903	0.49960960734651	0.0175675778542753	1677.74274950683	TRUE
al2_81	0.2169412314192716	0.200152926817356	0.17283799653134	0.226642198792003	0.013913603286638	1720.610383724	TRUE
al2_82	0.07833980941266015	0.0831319184664517	0.0591025423732531	0.112167983035874	0.013787097940002	1626.52551812492	TRUE
al2_83	0.11177597683774515	0.113478434157017	0.095244988136826	0.133327005765751	0.0098181708585366	1581.73921338718	TRUE
al2_84	0.08133118781351044	0.0955882750844081	0.066966803918919	0.124251168013002	0.014906089454353	1801	TRUE
al2_85	0.23748938832645144	0.230556960132622	0.184259619887161	0.28660028851198	0.0266993689874336	1801	TRUE
al2_86	0.13607877435382698	0.147839215367776	0.127286089889218	0.170072056738083	0.0110581843263076	1801	TRUE
al2_87	0.3057638001224927	0.299220982482251	0.292000567972048	0.307014764460773	0.00390477106172187	1775.42478199861	TRUE
al2_89	0.3631218566090788	0.328274871863706	0.27351978794379	0.394534441689096	0.0305180340657904	1648.09642528541	TRUE
al2_9	0.08074268126238364	0.0829309500845297	0.0773342006858492	0.088493907865199	0.00290086520321364	1801	TRUE
al2_90	0.3671808927747712	0.365634987517168	0.308062636102312	0.41617805230969	0.0280603621498105	1801	TRUE
al2_91	0.4099643198268371	0.400866340085442	0.369328805008843	0.429722802431989	0.0153601328066118	1714.1438520323	TRUE
al2_92	0.2540551992159246	0.242780585635413	0.204747150594661	0.286916532099527	0.0212978714124822	1710.88284204291	TRUE
al2_93	0.04839197150115792	0.045538996356082	0.0408814933209937	0.0505241552805035	0.0024819574576809998	1801	TRUE
al2_94	0.43158287667345513	0.454718161875893	0.416967890930089	0.493514084500596	0.0197150641508577	1801	TRUE
al2_95	0.1616293719902296	0.174855397974481	0.139904888112958	0.208646813383014	0.0177674297739441	1801	TRUE
al2_96	0.4740930596881324	0.420124269210987	0.363820452248704	0.474638943036227	0.0288291187151459	1720.18076894445	TRUE
al2_97	0.15209965924095342	0.142312474024802	0.124699880408345	0.16090653962554	0.00935893585698477	1801	TRUE
al2_98	0.2683752256189921	0.276437694212914	0.24121208279844	0.308409267057337	0.0175642985764929	1524.26024657772	TRUE
al2_99	0.061207552210048734	0.0658620215937682	0.0586101100943976	0.0731167714384148	0.00369654541598276	1801	TRUE
