simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_74	0.400872375295718	0.351114488513146	0.462428671927674	0.0282089898222134	1801
al2_75	0.141651753966134	0.10342474799466	0.177465139569234	0.0195968466879636	1754.46689643199
al2_77	0.36170091464693	0.312336420396543	0.410975409338054	0.0258871206426188	1801
al2_78	0.268914279074872	0.223132043207234	0.322519003236144	0.0256189915270124	1339.50152394904
al2_79	0.366162216355231	0.335382199523687	0.397732328857791	0.0161153160274948	1741.159946756
al2_8	0.148349996496187	0.122408955054765	0.176360739829429	0.0141705866420741	1801
al2_80	0.176073614176485	0.150257156816474	0.199299509613384	0.0126919034972317	1801
al2_81	0.573994868702408	0.540383897373875	0.608457178609149	0.0174277384877906	1619.74355387945
al2_82	0.579300945315077	0.530615105611119	0.634150621738722	0.0265513146992579	1801
al2_83	0.454166654825857	0.42358364392433	0.486207917833009	0.0160037470523931	1801
al2_84	0.214827393885978	0.181363899114024	0.250750646646786	0.017758248865641	1779.9753504767
al2_85	0.23083605367092	0.182847807615547	0.288160021082517	0.0269478986436838	1475.99122823456
al2_86	0.151350388710746	0.12782211022012	0.173726415230929	0.0117091237420606	1541.96731809215
al2_87	0.120515839755774	0.114345511388155	0.126366217418014	0.003115421191357	1801
al2_89	0.274038882566703	0.218683705064967	0.330469233624138	0.0287452925026387	1728.93981599491
al2_9	0.141227401026423	0.133921783914125	0.147683351115743	0.00351935623290675	1392.36533092211
al2_90	0.0468990103016621	0.0276239802048486	0.067624883778677	0.0106493884309977	1766.17617962085
al2_91	0.235188264040192	0.210439292197977	0.2587208686687	0.0124971170176129	1722.79862557485
al2_92	0.227046181950764	0.189938350985468	0.267609820849645	0.0202351748661083	1767.93642748656
al2_93	0.388724587144619	0.375059028251415	0.400727064382593	0.00651960918782452	1795.45418894876
al2_94	0.289852228208192	0.25436137352021	0.322868406925987	0.0176272372148391	1769.213244904
al2_95	0.335384723805851	0.289734519713959	0.381351472399031	0.0231556723127844	1801
al2_96	0.108332846644969	0.0693530011865555	0.140955187543949	0.0184453064099905	1801
al2_97	0.292140723668472	0.269961202905307	0.315319779667004	0.0117077476197242	1506.39086880292
al2_98	0.266062171262211	0.225374888945492	0.30760561785307	0.0213819358256876	1638.78157874028
al2_99	0.100429985461126	0.0911634294649259	0.109797239428714	0.00477354824664538	1438.73491408179
