simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_84	0.109989793847911	0.0774092473583066	0.146902262841297	0.0181061923794974	1650.79065781317
al2_85	0.437915909277716	0.385179563867336	0.494124431362266	0.0283368990359181	1801
al2_86	0.398527344523193	0.355201448296482	0.442184097743169	0.0222598102752509	1701.99291192407
al2_87	0.491055939144999	0.477943141605495	0.504416938034808	0.00679709746703362	1801
al2_89	0.0950470206399815	0.0602304185205457	0.127687249961284	0.0176628461996908	1785.23665069718
al2_9	0.550878965872445	0.539489398016463	0.56362932985142	0.00626362056783407	1801
al2_90	0.230837537062211	0.187190761581016	0.281646210376956	0.0245388258906766	1801
al2_91	0.308733348423698	0.285757299430503	0.328311283216347	0.0111056251961991	1550.32956459502
al2_92	0.133632737712371	0.0960507868357647	0.169153355962162	0.0191222635875936	1550.62197253562
al2_93	0.190402443162473	0.183763811515443	0.197032993456719	0.00337043506733003	1801
al2_94	0.13663103566988	0.12160588373722	0.151008301495261	0.0074741787306529	1801
al2_95	0.107547409870711	0.0893664525337259	0.126492158068047	0.0096288650296819	1801
al2_96	0.376642087915848	0.317305614635205	0.442098026844455	0.0318421264219948	1801
al2_97	0.304623729757526	0.277097395504825	0.330688232393039	0.0138805437634505	1476.28097150047
al2_98	0.0215898533081122	0.0137459232564185	0.0291224064136755	0.00395417635596142	1801
al2_99	0.469803798283466	0.449848188224205	0.49163596514213	0.0111033809511751	1801
