simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_65	0.35580254484296	0.306530979012768	0.405693992354403	0.0254756888490529	1801
al2_66	0.230279392628636	0.191965111698596	0.266619119374649	0.0190500221811753	1729.9165733408
al2_67	0.484931558858477	0.428110994726045	0.544629617059918	0.0299408421416975	1801
al2_68	0.270923995123481	0.258253155386418	0.283711233324899	0.00656227106311435	1443.14945284421
al2_69	0.213081176063866	0.167937314933863	0.259276318347132	0.0238866676771869	1568.66017946796
al2_70	0.32733286076394	0.264711296437157	0.386801517605854	0.0314571913136836	1430.20205836294
al2_71	0.249668965512404	0.21107396863554	0.291293753363692	0.0205400979518062	1621.45742586453
al2_72	0.327982605719213	0.280463170416152	0.381751914204828	0.0266460552267806	1801
al2_73	0.44472928965991	0.424157068669738	0.465805882730882	0.0108796500769248	1538.4683902666
al2_74	0.196530008563914	0.160574683964628	0.230286120580105	0.0178415912799334	1801
al2_75	0.1638618247175	0.122655515307867	0.210413806335337	0.0224271256189787	1491.0328902168
al2_77	0.103684159103262	0.068779835191862	0.14064089744449	0.018811888634582	1801
al2_78	0.313097109160529	0.261620520230398	0.359800471153288	0.0259088353418503	1767.66224186552
al2_79	0.15620570382062	0.146905470462065	0.165230889389334	0.00476620077174504	1801
al2_8	0.0755599008532191	0.0606419852945054	0.09058123728919	0.00774205428577924	1801
al2_80	0.210814179290737	0.192935809937704	0.232261172302122	0.0101465637327974	1801
al2_81	0.344946851894236	0.326604025238593	0.3616214267907	0.00896269500376574	1801
al2_82	0.291287363091288	0.252231923086275	0.332523689512009	0.0204491199952354	1801
al2_83	0.100106499665233	0.0783099486127579	0.125550250594998	0.0120676217646648	1596.94948784143
al2_84	0.115833612871055	0.089160926526922	0.146201118625687	0.01496804607443	1801
al2_85	0.148590149672233	0.105130804457358	0.189106783567705	0.02158717705366	1801
al2_86	0.129550241900252	0.110460355279264	0.14856110982459	0.00952310867453461	1801
al2_87	0.155235729870352	0.146810659251531	0.162704202289238	0.00401972564081547	1801
al2_89	0.221290698936884	0.184575985621211	0.25833963331219	0.0194519597568799	1801
al2_9	0.273566859968146	0.264383348175084	0.283460311018475	0.00498109795346578	1801
al2_90	0.176692229431225	0.133915998931899	0.222086671375128	0.0227332377452538	1725.59387156511
al2_91	0.388556708086099	0.357892782675798	0.416718289766743	0.0150593615056242	1581.44847610919
al2_92	0.12617996425619	0.0867554787810861	0.164768124067724	0.0201826215558014	1801
al2_93	0.269998341219808	0.259630462684885	0.280392486134786	0.00539934651298903	1753.62860007927
al2_94	0.436293521380941	0.408517551589315	0.461886839086079	0.0138776032560241	1720.92629057825
al2_95	0.253733284405004	0.230817219015442	0.27469527939419	0.0111558378186412	1763.12031494428
al2_96	0.143313732180805	0.103703858924614	0.182736511188487	0.0208106697912657	1801
al2_97	0.196754264509103	0.16998453044205	0.222134595502194	0.0133593600043611	1801
al2_98	0.313445014345834	0.276724570352995	0.349917059044966	0.0190120405107487	1668.33266996985
al2_99	0.395286894187398	0.37529298383578	0.413448380226726	0.00990683777954334	1801
