simulation	true.val	mean	HPD95.lower	HPD95.upper	stdev	ESS	is.in
al2_62	0.1150260105208861	0.114019821276315	0.110067344838768	0.118031817611344	0.00208804635686575	708.419917210373	TRUE
al2_63	7.229078108169137e-4	6.95758148747615e-4	5.68524546945143e-4	8.0735686195967e-4	6.03518380120484e-5	1278.48659580846	TRUE
al2_64	0.0016748832680785935	0.00164240232298548	0.00141003530373263	0.00189353809861812	1.25943175280064e-4	1462.34639454043	TRUE
al2_65	8.094444193484405e-4	8.24931623045118e-4	7.15567117695576e-4	9.46925991236246e-4	6.28631514069443e-5	824.159905124502	TRUE
al2_66	0.002757898102844794	0.00298595126134343	0.00265014407021619	0.00329391450982982	1.62310783468479e-4	1399.73330628353	TRUE
al2_67	0.004388858982146793	0.00442110570516404	0.00376857070414244	0.00514628311898228	3.42787990550536e-4	1633.49676721079	TRUE
al2_68	0.009861555644974752	0.00977687139498327	0.00924408515709563	0.0102906167082362	2.75864998882887e-4	676.823017910152	TRUE
al2_69	0.0013174993935083223	0.00122895453304309	9.72264136664589e-4	0.00146280003816326	1.26687388984224e-4	1600.41077884858	TRUE
al2_70	7.382355135365265e-4	7.17924167059076e-4	5.35335628914395e-4	9.18810595385196e-4	9.91143666685751e-5	1639.00787599465	TRUE
al2_71	0.0036246890961245675	0.00370478552365156	0.00342511467584645	0.00400451212638344	1.49784138905309e-4	1120.24611224205	TRUE
al2_72	0.00393008209779438	0.00382101034919932	0.00341767458603303	0.00427935434010596	2.19926447676789e-4	1549.73734563694	TRUE
al2_73	0.03332754702786794	0.033480148223537	0.0323185061020148	0.0348003959766071	6.51731838672905e-4	959.265897008987	TRUE
al2_74	0.005006779067988099	0.00487005616129275	0.00428436279107047	0.00542987322210454	2.92485059501946e-4	1424.60386479211	TRUE
al2_75	0.013901206803010619	0.0140250761652527	0.0127126720132925	0.0155094433408602	7.30522042349687e-4	1577.27861305029	TRUE
al2_77	0.0013536745813109018	0.00127197873004182	0.00107126040199374	0.00145689194784853	9.93675705214138e-5	1343.86813343435	TRUE
al2_78	0.004101451526759576	0.00403720688533291	0.00345563872064946	0.00458078500508283	2.90426948859036e-4	1681.01892590242	TRUE
al2_79	0.03008752649104645	0.0303046569627681	0.0291663961433709	0.0315783195544562	6.32310685737618e-4	1292.16616090409	TRUE
al2_8	0.018337381017649264	0.0199603444005613	0.0184666236628593	0.0215175148763575	7.76318355083613e-4	1511.2664324565	FALSE
al2_80	0.005178474502899521	0.00533768391246527	0.00500246649879465	0.00567536550298763	1.75384046902392e-4	693.015745949912	TRUE
al2_81	0.015204771243396824	0.0148957064494285	0.0142011829150223	0.0156025364481069	3.66922243369141e-4	1060.54496185372	TRUE
al2_82	0.003253379775316716	0.00329701016863348	0.00293643694219023	0.00363143979270828	1.78028252964509e-4	1740.80387435434	TRUE
al2_83	0.0025425436708512157	0.00250496628116616	0.00228225890577845	0.00273622040645104	1.15213768793185e-4	725.37311620759	TRUE
al2_84	0.0015038297030122655	0.00143594110501312	0.00124921959066648	0.00161377755700957	9.33065586368867e-5	1573.6435473742	TRUE
al2_85	0.003556426348630489	0.00301454452404077	0.00248486768532922	0.0035679402687669	2.8089082906963e-4	1714.68347895984	TRUE
al2_86	0.02278009713166775	0.0214678980086218	0.0201276499836442	0.0228085293016952	6.8840617183278e-4	1429.22992514734	TRUE
al2_87	0.02534514521292851	0.0253894950587178	0.0241893991300291	0.0266711017275961	6.27828991430841e-4	1079.61511315492	TRUE
al2_89	0.00582853289498118	0.00577528837571833	0.00494017072401136	0.00661372749116587	4.323379788909e-4	1272.4057868848	TRUE
al2_9	0.01504252167830336	0.0147472042376665	0.0138284291458134	0.0156598555288247	4.70583910897652e-4	500.772565376573	TRUE
al2_90	0.0027580955609175957	0.00284418055510742	0.00240022589845358	0.00328666937931719	2.28735881080714e-4	1434.03580228972	TRUE
al2_91	0.00987260282259621	0.0101311344359295	0.009593841684589	0.0107015208605739	2.87472280310355e-4	1152.22831134874	TRUE
al2_92	0.00195002401614276	0.00187172246808228	0.00162329866263664	0.00212325398075404	1.31589016049786e-4	1399.76809144543	TRUE
al2_93	0.04921054459378974	0.0491337866033843	0.0473073495704493	0.0508912469380118	9.1186141170685e-4	821.154343805067	TRUE
al2_94	0.003198976167106052	0.00335334606742206	0.0030908729893612	0.00363716329026093	1.40455481310551e-4	797.299817121101	TRUE
al2_95	0.005695670208323694	0.00550358624389649	0.00515190801218401	0.00583668211300151	1.76716332923702e-4	1173.77427586474	TRUE
al2_96	0.0021029231095978816	0.0023967626660336	0.00197010038404119	0.00283137631053289	2.18107695215573e-4	1361.44706499049	TRUE
al2_97	0.013520103242676879	0.0135320363745513	0.0128604334249613	0.0142282638807078	3.51275198552987e-4	1349.08216214621	TRUE
al2_98	0.003886840537332489	0.00350983920606082	0.00320270752889217	0.00384042744703267	1.63393023444449e-4	904.761894200452	FALSE
al2_99	0.016999272336760768	0.0168406402366197	0.0161266994602579	0.0175589246687943	3.80706078494299e-4	1209.33222932858	TRUE
