simulation	mean	HPD95.lower	HPD95.upper	stdev	ESS
al2_84	0.528198905593921	0.479208710122221	0.5777668764717	0.0256571770710893	1654.9453944946
al2_85	0.512553241063043	0.454838502542276	0.581694506989678	0.0317468054286763	1772.78278591498
al2_86	0.227952960609125	0.201914239218239	0.254032485490257	0.0132573011605715	1720.27750590616
al2_87	0.589676428015738	0.577216458923411	0.601854240991737	0.00645542172174872	1801
al2_89	0.62539112437715	0.575780578393858	0.669659938067774	0.0237181896918297	1801
al2_9	0.0861484787700784	0.0811495533170648	0.0907377502695575	0.00242980642987002	1653.17404380674
al2_90	0.168563600644356	0.127978593591957	0.212847485432617	0.021881642281294	1696.6253838144
al2_91	0.0949772520343345	0.0816650192319793	0.109191854488823	0.00720100563638901	1696.67244461874
al2_92	0.0873420090333506	0.0559978647092472	0.117731484746533	0.0158774391041748	1635.37594097515
al2_93	0.314125960175031	0.303484832266041	0.324719672313782	0.00562276059708519	1796.83253338303
al2_94	0.0544171768381699	0.0450781112737827	0.0651796718042068	0.0050861637892467	1801
al2_95	0.0568689889328398	0.047470649064052	0.0676129826396842	0.00513971204372654	1753.90000600827
al2_96	0.276024810313517	0.220943927128401	0.330230828783664	0.0279966800735581	1801
al2_97	0.0748758969618183	0.0615201267137069	0.0900590396548201	0.00728763093976706	1801
al2_98	0.0477962630104901	0.0359930139164137	0.0604722434615991	0.00645534761790182	1801
al2_99	0.137338838354714	0.125206011427363	0.14934468635982	0.00619735804422731	1801
